Latitude	Longitude	Hash	Lithology	Age	Age Uncert	Unparsed Lithology
24.46817	89.725	24.46817;89.725	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
24.05497	89.03127	24.05497;89.03127	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
23.46032	90.2757	23.46032;90.2757	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
22.81243	90.66323	22.81243;90.66323	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
54.5	74.0	54.5;74	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
55.3	73.5	55.3;73.5	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
56.0	73.2	56;73.2	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
56.1	74.5	56.1;74.5	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
56.6	75.0	56.6;75	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
56.7	74.5	56.7;74.5	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
57.0	74.2	57;74.2	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
57.5	74.0	57.5;74	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
57.6	73.0	57.6;73	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
57.6	72.0	57.6;72	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
57.8	70.0	57.8;70	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
57.8	68.0	57.8;68	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
57.8	66.5	57.8;66.5	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
58.2	67.7	58.2;67.7	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
59.0	69.0	59;69	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
60.1	69.1	60.1;69.1	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
61.0	68.1	61;68.1	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
61.5	68.0	61.5;68	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
47.31956	0.4043	47.31956;0.4043	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
-3.21	-59.94	-3.21;-59.94	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.21484	-59.94098	-3.21484;-59.94098	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.21493	-59.941	-3.21493;-59.941	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.21477	-59.94104	-3.21477;-59.94104	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.21477	-59.94103	-3.21477;-59.94103	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.21732	-59.94028	-3.21732;-59.94028	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.21793	-59.94019	-3.21793;-59.94019	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.21772	-59.94016	-3.21772;-59.94016	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.21793	-59.94022	-3.21793;-59.94022	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.22027	-59.94049	-3.22027;-59.94049	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.21993	-59.94054	-3.21993;-59.94054	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.22993	-59.94075	-3.22993;-59.94075	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.22041	-59.94051	-3.22041;-59.94051	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.22016	-59.94066	-3.22016;-59.94066	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.2224	-59.94033	-3.2224;-59.94033	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.22256	-59.94019	-3.22256;-59.94019	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.22281	-59.94009	-3.22281;-59.94009	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.22265	-59.94021	-3.22265;-59.94021	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.22244	-59.94037	-3.22244;-59.94037	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.22245	-59.94182	-3.22245;-59.94182	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.22252	-59.9418	-3.22252;-59.9418	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.06175	-60.16748	-3.06175;-60.16748	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.06602	-60.26579	-3.06602;-60.26579	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.06616	-60.26566	-3.06616;-60.26566	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.06634	-60.26589	-3.06634;-60.26589	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.06926	-60.26609	-3.06926;-60.26609	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.06928	-60.26601	-3.06928;-60.26601	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.06929	-60.26592	-3.06929;-60.26592	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.06932	-60.26589	-3.06932;-60.26589	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.06947	-60.26554	-3.06947;-60.26554	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.07197	-60.26631	-3.07197;-60.26631	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.07206	-60.26603	-3.07206;-60.26603	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.07209	-60.26592	-3.07209;-60.26592	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.07541	-60.26621	-3.07541;-60.26621	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.07547	-60.26598	-3.07547;-60.26598	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.07449	-60.26545	-3.07449;-60.26545	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.23006	-59.01051	-3.23006;-59.01051	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.23	-59.01045	-3.23;-59.01045	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.22996	-59.01041	-3.22996;-59.01041	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.23018	-59.01051	-3.23018;-59.01051	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.23009	-59.01054	-3.23009;-59.01054	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.23387	-59.01058	-3.23387;-59.01058	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.23398	-59.01067	-3.23398;-59.01067	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.23373	-59.01056	-3.23373;-59.01056	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.23378	-59.01061	-3.23378;-59.01061	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.23388	-59.01068	-3.23388;-59.01068	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.23773	-59.01296	-3.23773;-59.01296	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.23761	-59.01291	-3.23761;-59.01291	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.23766	-59.01291	-3.23766;-59.01291	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.2377	-59.01292	-3.2377;-59.01292	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.23736	-59.01305	-3.23736;-59.01305	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.24184	-59.01249	-3.24184;-59.01249	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.2418	-59.01237	-3.2418;-59.01237	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.24176	-59.01242	-3.24176;-59.01242	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.24176	-59.01257	-3.24176;-59.01257	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.23194	-59.01258	-3.23194;-59.01258	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.24564	-59.01165	-3.24564;-59.01165	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.24578	-59.01161	-3.24578;-59.01161	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.24544	-59.01175	-3.24544;-59.01175	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.24559	-59.01168	-3.24559;-59.01168	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
-3.24567	-59.01163	-3.24567;-59.01163	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
37.72045	118.67686	37.72045;118.67686	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
36.72666	117.01408	36.72666;117.01408	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
34.92429	113.65335	34.92429;113.65335	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
34.8142	111.24954	34.8142;111.24954	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
34.8041	111.24468	34.8041;111.24468	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
40.12227	111.32821	40.12227;111.32821	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
39.56763	106.77673	39.56763;106.77673	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
36.09092	103.87044	36.09092;103.87044	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
36.08507	103.74265	36.08507;103.74265	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
56.3148	84.0944	56.3148;84.0944	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
56.4315	83.55251	56.4315;83.55251	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
57.36433	83.37021	57.36433;83.37021	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
58.04208	82.49197	58.04208;82.49197	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
58.26069	82.05436	58.26069;82.05436	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
58.40449	81.28059	58.40449;81.28059	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
60.40288	77.31294	60.40288;77.31294	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
60.5541	76.53493	60.5541;76.53493	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
61.26136	74.47397	61.26136;74.47397	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
61.29111	74.09429	61.29111;74.09429	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
61.50286	70.50282	61.50286;70.50282	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
62.075	73.44056	62.075;73.44056	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
62.33398	74.00295	62.33398;74.00295	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
62.37084	74.10159	62.37084;74.10159	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
0.0	74.31532	0;74.31532		NaN	NaN	na | na | na
63.36482	74.35286	63.36482;74.35286	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
63.47045	75.37068	63.47045;75.37068	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
63.59542	75.22471	63.59542;75.22471	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
64.09064	75.22181	64.09064;75.22181	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
64.17319	75.44334	64.17319;75.44334	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
64.32079	76.54213	64.32079;76.54213	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
64.4014	77.05272	64.4014;77.05272	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
64.55551	77.56082	64.55551;77.56082	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
65.06488	77.47588	65.06488;77.47588	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
65.41511	78.0101	65.41511;78.0101	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
65.57055	78.18591	65.57055;78.18591	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
65.59147	78.32252	65.59147;78.32252	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
66.17108	79.15061	66.17108;79.15061	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
67.09248	78.57318	67.09248;78.57318	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
67.10548	78.51045	67.10548;78.51045	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
67.22133	79.00259	67.22133;79.00259	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
12.54	-10.26	12.54;-10.26	sed, 	769.4	231.0	sedimentary rocks | neoproterozoic sedimentary rocks | 
13.2	-10.42	13.2;-10.42	sed, 	769.4	231.0	sedimentary rocks | neoproterozoic sedimentary rocks | 
13.19	-10.43	13.19;-10.43	sed, 	769.4	231.0	sedimentary rocks | neoproterozoic sedimentary rocks | 
13.59	-10.37	13.59;-10.37	plut, ign, 	158.951	93.0	intrusive igneous rocks | mesozoic intrusive rocks | 
12.53	-11.38	12.53;-11.38	siliciclast, shale, sed, rhyolite, volc, ign, 	2400.0	100.0	strataform assemblage(s); felsic volcanic rocks; argillite,conglomerate,greywacke | paleoproterozoic sedimentary and volcanic rocks | 
13.39	-11.63	13.39;-11.63	siliciclast, shale, sed, rhyolite, volc, ign, 	2400.0	100.0	strataform assemblage(s); felsic volcanic rocks; argillite,conglomerate,greywacke | paleoproterozoic sedimentary and volcanic rocks | 
14.45	-12.2	14.45;-12.2	sed, 	769.4	231.0	sedimentary rocks | neoproterozoic sedimentary rocks | 
14.45	-11.43	14.45;-11.43	sed, 	742.7	257.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
14.9	-12.45	14.9;-12.45	sed, volc, ign, 	769.4	231.0	sedimentary and volcanic rocks | neoproterozoic sedimentary and volcanic rocks | 
15.0	-12.7	15;-12.7	sed, volc, ign, met, 	538.8	NaN	orthogneiss/paragneiss/metavolcanic gneiss | precambrian sedimentary and volcanic rocks | 
15.66	-13.25	15.66;-13.25	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
16.66	-13.88	16.66;-13.88	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
16.14	-13.93	16.14;-13.93	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
16.65	-14.95	16.65;-14.95	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
16.53	-15.51	16.53;-15.51	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
16.47	-15.7	16.47;-15.7	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
16.21	-16.41	16.21;-16.41	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
16.04	-16.5	16.04;-16.5	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
16.02	-16.5	16.02;-16.5	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
-34.0	-58.2833	-34;-58.2833	sed, 	34.29	32.0	sedimentary rocks | cenozoic sedimentary rocks | 
-33.9167	-58.3667	-33.9167;-58.3667	sed, 	34.29	32.0	sedimentary rocks | cenozoic sedimentary rocks | 
24.0833	89.0333	24.0833;89.0333	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
0.1667	-49.0	0.1667;-49		NaN	NaN	na | na | na
68.2667	-133.6667	68.2667;-133.6667	sed, 	400.95	18.0	sedimentary rocks | paleozoic sedimentary rocks | 
50.8167	-81.3	50.8167;-81.3	sed, 	491.29999999999995	47.0	sedimentary rocks | paleozoic sedimentary rocks | 
46.8333	-71.25	46.8333;-71.25	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
32.1	121.0667	32.1;121.0667	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
37.7333	118.6	37.7333;118.6	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
3.7667	10.0667	3.7667;10.0667	sed, met, 	3200.0	400.0	migmatite; paragneiss | archean crystalline metamorphic rocks | 
-6.0667	12.4	-6.0667;12.4		NaN	NaN	na | na | na
31.4333	31.8	31.4333;31.8	siliciclast, sed, 	2.58	NaN	sandstone-siltstone | cenozoic sedimentary rocks | 
43.32	-1.32	43.32;-1.32	sed, 	122.75	22.0	sedimentary rocks | mesozoic sedimentary rocks | 
44.4167	0.2333	44.4167;0.2333	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
49.4333	0.4333	49.4333;0.4333	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
13.5167	-14.8333	13.5167;-14.8333	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
44.8833	11.65	44.8833;11.65	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
56.8833	24.1333	56.8833;24.1333	sed, 	305.40099999999995	53.0	sedimentary rocks | paleozoic sedimentary rocks | 
34.25	-6.6667	34.25;-6.6667	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
30.3333	-9.8667	30.3333;-9.8667		NaN	NaN	na | na | na
-28.6833	16.4667	-28.6833;16.4667		NaN	NaN	na | na | na
5.55	6.55	5.55;6.55	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
51.8667	6.0333	51.8667;6.0333	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-37.2833	175.0667	-37.2833;175.0667	siliciclast, sed, 	2.58	NaN	gravel,sand | cenozoic sedimentary rocks | 
25.3833	68.4	25.3833;68.4	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.1833	28.8	45.1833;28.8	sed, 	133.65	68.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.25	39.75	47.25;39.75	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.2667	37.4	45.2667;37.4	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
70.7	127.65	70.7;127.65	sed, 	105.5	40.0	sedimentary rocks | mesozoic sedimentary rocks | 
66.75	69.5	66.75;69.5		NaN	NaN	na | na | na
67.2	52.05	67.2;52.05	sed, 	105.5	40.0	sedimentary rocks | mesozoic sedimentary rocks | 
64.1	42.1667	64.1;42.1667	sed, 	305.40099999999995	53.0	sedimentary rocks | paleozoic sedimentary rocks | 
16.0167	-16.5	16.0167;-16.5	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
37.1833	10.1667	37.1833;10.1667	sed, 	158.951	93.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.55	30.7833	47.55;30.7833	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
46.5	32.3	46.5;32.3		NaN	NaN	na | na | na
31.65	-81.8333	31.65;-81.8333	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
29.5833	-95.75	29.5833;-95.75	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
46.2	-123.8333	46.2;-123.8333	sed, 	44.95	11.0	sedimentary rocks | cenozoic sedimentary rocks | 
32.7333	-114.6333	32.7333;-114.6333	sed, 	23.03	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
28.95	-89.4	28.95;-89.4	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
34.2	-79.55	34.2;-79.55	sed, 	105.5	40.0	sedimentary rocks | mesozoic sedimentary rocks | 
32.5333	-81.2667	32.5333;-81.2667	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
62.65	-164.8	62.65;-164.8	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
8.6167	-62.25	8.6167;-62.25	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
9.7	106.3	9.7;106.3	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
-18.9167	36.0667	-18.9167;36.0667		NaN	NaN	na | na | na
36.50382	140.52312	36.50382;140.52312	sed, 	448.84999999999997	90.0	sedimentary rocks | paleozoic sedimentary rocks | 
47.8958	1.8763	47.8958;1.8763	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
43.679	4.62296	43.679;4.62296	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
68.32853	33.10581	68.32853;33.10581	volc, ign, 	2500.0	NaN	volcanic rocks | archean volcanic rocks | 
68.34131	33.10122	68.34131;33.10122	volc, ign, 	2500.0	NaN	volcanic rocks | archean volcanic rocks | 
68.37698	33.16282	68.37698;33.16282	volc, ign, 	2500.0	NaN	volcanic rocks | archean volcanic rocks | 
68.37154	33.14142	68.37154;33.14142	volc, ign, 	2500.0	NaN	volcanic rocks | archean volcanic rocks | 
68.39315	33.09374	68.39315;33.09374	volc, ign, 	2500.0	NaN	volcanic rocks | archean volcanic rocks | 
68.495	33.05253	68.495;33.05253	volc, ign, 	2500.0	NaN	volcanic rocks | archean volcanic rocks | 
68.50502	33.04199	68.50502;33.04199	volc, ign, 	2500.0	NaN	volcanic rocks | archean volcanic rocks | 
68.50557	33.02573	68.50557;33.02573	volc, ign, 	2500.0	NaN	volcanic rocks | archean volcanic rocks | 
68.05168	33.01293	68.05168;33.01293	volc, ign, 	2500.0	NaN	volcanic rocks | archean volcanic rocks | 
68.51409	33.02559	68.51409;33.02559	volc, ign, 	2500.0	NaN	volcanic rocks | archean volcanic rocks | 
68.53191	33.02358	68.53191;33.02358	volc, ign, 	2500.0	NaN	volcanic rocks | archean volcanic rocks | 
30.92153	117.74381	30.92153;117.74381	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
37.72572	118.67924	37.72572;118.67924	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
-3.0	-55.0	-3;-55	sed, 	73.79	71.0	sedimentary rocks | mesozoic-cenozoic sedimentary rocks | 
5.0	-54.0	5;-54	sed, volc, ign, met, 	2050.0	450.0	medium-high grade orthogneiss/paragneiss/metavolcanic gneiss | paleoproterozoic crystalline metamorphic rocks | 
7.5	-64.0	7.5;-64	met, 	2500.0	NaN	medium-high grade unclassified metamorphic rock | archean crystalline metamorphic rocks | 
48.85059	2.36049	48.85059;2.36049	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
23.64142	85.51266	23.64142;85.51266	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
23.75156	85.99132	23.75156;85.99132	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
23.71311	86.272	23.71311;86.272	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
23.65349	86.43437	23.65349;86.43437	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
23.68333	86.82389	23.68333;86.82389	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
23.62978	86.98595	23.62978;86.98595	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
23.51012	87.25316	23.51012;87.25316	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
23.21082	87.86118	23.21082;87.86118	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
22.73098	87.90429	22.73098;87.90429	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
23.80073	85.85821	23.80073;85.85821	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
23.77484	85.86239	23.77484;85.86239	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
23.76811	85.9228	23.76811;85.9228	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
23.8865	86.10202	23.8865;86.10202	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
24.05535	86.38612	24.05535;86.38612	met, 	1519.4	981.0	crystalline metamorphic rocks | proterozoic crystalline metamorphic rocks | 
-12.78965	-71.39003	-12.78965;-71.39003	sed, 	625.951	374.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
-12.56917	-70.103	-12.56917;-70.103	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
44.88848	11.60805	44.88848;11.60805	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
39.20152	-8.6809	39.20152;-8.6809	sed, 	14.1815	9.0	sedimentary rocks | cenozoic sedimentary rocks | 
38.95561	-8.97781	38.95561;-8.97781	sed, 	14.1815	9.0	sedimentary rocks | cenozoic sedimentary rocks | 
51.84913	6.10191	51.84913;6.10191	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-3.2045	-60.3312	-3.2045;-60.3312	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-8.4412	-63.5513	-8.4412;-63.5513	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
