agemax	agemin	age	rocktype	rockname	rockdescrip	rockstratname	rockcomments	refstrings	Latitude	Longitude
1400.0	1000.0	1200.0	intrusive igneous rocks	mesoproterozoic intrusive rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.95663	16.15753
1000.0	538.8	769.4	sedimentary rocks	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.93657	16.21166
1400.0	1000.0	1200.0	intrusive igneous rocks	mesoproterozoic intrusive rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.9371	16.1765
1000.0	538.8	769.4	metasedimentary/metavolcanic schist	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.45483	15.07483
1000.0	538.8	769.4	metasedimentary/metavolcanic schist	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.28931	15.2369
1000.0	538.8	769.4	metasedimentary/metavolcanic schist	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.34246	15.20161
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.34842	15.40615
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.40999	15.63915
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.30409	16.2167
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.30587	16.2159
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.16648	16.34845
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.17315	16.40248
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-22.51862	15.8578
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-22.38905	15.83541
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-22.35228	16.1435
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-22.25659	16.43664
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-22.26342	16.42959
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-22.15393	16.57658
1000.0	538.8	769.4	sedimentary rocks	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-22.2376	17.02323
1000.0	538.8	769.4	sedimentary rocks	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-22.08457	16.88065
1000.0	538.8	769.4	sedimentary rocks	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-22.03824	16.92149
1000.0	538.8	769.4	sedimentary rocks	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-22.03848	16.92234
1000.0	538.8	769.4	sedimentary rocks	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.84003	17.26162
1000.0	538.8	769.4	sedimentary rocks	neoproterozoic sedimentary rocks		damara supergroup		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.84837	17.29471
2.58	NaN	2.58	unconsolidated sand, gravel and mud	cenozoic sedimentary rocks			surficial deposits	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-22.68167	14.53056
1000.0	485.4	742.7	intrusive igneous rocks	precambrian-phanerozoic intrusive rocks			damara granites	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-22.00842	15.58822
1400.0	1000.0	1200.0	intrusive igneous rocks	mesoproterozoic intrusive rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.72751	16.09665
1400.0	1000.0	1200.0	intrusive igneous rocks	mesoproterozoic intrusive rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.68418	16.18262
2500.0	1000.0	1750.0	crystalline metamorphic rocks	paleoproterozoic-mesoproterozoic crystalline metamorphic rocks		rehoboth metamorphic complex		Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.58672	16.04563
298.9	251.902	275.40099999999995	sedimentary rocks	paleozoic sedimentary rocks		karoo supergroup	karoo basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-33.5212	23.6856
298.9	251.902	275.40099999999995	sedimentary rocks	paleozoic sedimentary rocks		karoo supergroup	karoo basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-33.4535	23.1447
298.9	251.902	275.40099999999995	sedimentary rocks	paleozoic sedimentary rocks		karoo supergroup	karoo basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-33.4404	23.0969
298.9	251.902	275.40099999999995	sedimentary rocks	paleozoic sedimentary rocks		karoo supergroup	karoo basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-33.9734	23.4001
298.9	251.902	275.40099999999995	sedimentary rocks	paleozoic sedimentary rocks		karoo supergroup	karoo basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-33.9767	23.3973
298.9	251.902	275.40099999999995	sedimentary rocks	paleozoic sedimentary rocks		karoo supergroup	karoo basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-33.9307	24.26133
