Latitude	Longitude	Precipitation_mm_yr
-4.94481	-79.99656	1581.2
-4.91791	-79.8933	1628.9
-4.92468	-79.94661	1672.4
-4.9297	-79.95076	1671.3
-5.16189	-80.61548	193.4
-5.13852	-79.91043	1359.6
-5.21138	-80.01532	718.7
-5.1038	-80.15882	564.3
-5.11384	-80.17214	525.4
-5.08454	-80.13134	727.3
-5.01842	-80.05394	1298.7
27.17496	88.29457	2607.8
27.47917	88.52646	2962.2
27.60745	88.65217	2882.9
27.75583	88.54477	2244.5
27.75582	88.5432	2244.5
27.51582	88.53141	2882.5
27.52334	88.53061	2851.8
27.17344	88.53253	3265.0
27.08087	88.43224	2716.3
26.88841	88.47561	2874.2
0.65798	35.88288	1060.6
0.63296	34.99874	1128.6
0.6121	34.96124	1170.7
0.65535	34.83875	1201.0
0.6321	35.56875	869.4
0.60955	35.5787	839.7
0.58299	35.5696	879.0
0.51293	35.58629	939.7
0.39626	35.6395	992.6
0.44378	35.62789	929.7
1.81374	36.71453	674.6
1.90792	36.83788	696.7
1.79292	36.79871	594.6
1.77459	36.79456	585.9
2.00541	36.88954	645.0
2.1254	36.58789	496.7
2.14874	36.59372	504.0
-1.87626	36.77882	683.4
-1.44463	36.97129	745.3
-1.80881	36.04544	530.2
27.36711	90.53601	1585.9
27.33462	90.59462	1711.9
27.49044	90.52259	1593.8
27.49878	90.66189	2065.4
27.51043	90.65939	1914.0
27.49628	90.66686	2038.4
27.49546	90.67023	2038.4
27.62463	90.87931	1692.4
27.61895	90.88936	1659.3
27.43261	89.68185	966.9
27.66546	90.90185	1832.0
27.6113	90.67323	1298.2
27.47878	91.18527	1633.5
27.50715	91.18416	1608.4
27.5588	91.20782	1612.4
27.68886	91.17179	1481.3
27.71546	91.15082	1385.5
27.43885	90.96439	2691.4
27.52545	89.8694	1017.4
27.67048	89.76843	838.9
27.45711	89.90172	1110.4
27.29964	89.96861	1500.8
27.26462	90.04602	1728.6
27.72383	91.14685	1382.2
27.33044	89.48354	1114.5
27.4238	90.10524	2590.6
27.41071	89.98184	1936.0
27.76797	89.72523	856.3
27.2946	90.0127	1571.1
27.2679	90.02358	1662.0
27.22879	90.64284	2095.4
27.56049	90.4436	1153.3
27.54133	90.44347	1323.6
27.2888	91.23196	1865.6
27.38628	91.20361	1596.8
27.5171	91.17148	1582.2
27.66458	91.43765	1464.9
27.61959	91.48548	1319.9
27.5846	91.49047	1409.7
27.55464	91.52103	1259.0
27.40046	91.5486	1327.3
27.34473	91.62353	1843.7
27.35791	91.67186	1911.9
27.47467	90.35022	1897.0
27.4346	89.68354	972.8
-28.89209	-70.27789	206.9
-28.70205	-70.55128	94.5
-28.70205	-70.55128	94.5
-28.59792	-70.7287	58.6
-28.59792	-70.7287	58.6
-28.89209	-70.27789	206.9
-28.79707	-70.4579	128.5
-28.79707	-70.4579	128.5
27.80723	84.97039	2015.7
27.81743	84.77914	2253.5
27.81198	84.77165	2225.1
27.85327	84.56307	2595.0
28.18606	85.346	2149.3
28.1604	85.33676	2294.5
28.1875	85.30027	2188.7
28.18028	85.29732	2305.8
28.22585	85.36859	2268.8
28.22585	85.36859	2268.8
27.86312	85.11125	2138.5
27.86152	85.1358	2146.0
27.85932	85.10237	2120.1
28.10082	84.83126	2661.4
28.04922	84.81924	2469.3
27.92896	85.13381	2132.0
27.53983	84.81059	2283.0
27.97593	85.19023	2189.5
28.10734	85.31177	3030.2
27.941	85.94704	3233.9
27.75389	85.82828	2528.4
27.6265	86.08205	1509.7
27.59457	85.67375	1401.4
27.61733	86.08606	1512.7
28.23514	84.38141	3107.8
32.06943	103.11597	737.8
32.1814	103.19678	739.6
32.29444	103.27672	892.3
32.32	103.29	917.3
32.06326	103.25869	777.0
31.86089	103.28717	900.5
32.34569	103.63437	794.6
32.33969	103.54598	859.7
32.37926	103.51688	760.4
32.37761	103.46534	771.9
32.72411	103.23697	903.1
32.09821	102.75096	871.1
32.1035	102.7527	828.9
32.12349	103.73852	1175.8
32.21766	103.7672	1117.1
32.25836	103.75341	1092.9
32.33355	103.72259	951.2
32.58157	103.61666	861.7
32.60355	103.61109	825.9
32.67743	103.59838	868.4
32.85319	103.56148	810.3
32.88759	103.45929	1008.4
32.91768	103.39686	940.5
32.92351	103.39584	940.5
32.93129	103.2808	1043.2
33.04327	102.90105	1084.2
33.03098	102.60449	903.9
32.97355	102.62935	924.0
32.68428	102.35115	858.7
32.61051	102.32725	830.3
32.27094	102.49697	949.4
32.18736	102.65073	1162.0
32.10597	102.86177	834.9
-19.50427	-43.46091	1964.0
-19.4015	-43.40015	1893.7
-19.37133	-43.41589	1810.7
-19.32686	-43.35121	1661.0
-19.26949	-43.3903	1644.3
-19.2277	-43.44598	1888.4
-19.17444	-43.39979	1674.7
-18.89556	-43.60922	1550.0
-18.49541	-43.49739	1259.4
-18.31441	-43.65055	1554.9
-18.28757	-43.44295	1148.8
-18.18078	-43.62092	1388.1
-18.14882	-43.69328	1323.6
-19.41908	-43.57397	1857.5
-19.41816	-43.57268	1857.5
-19.40922	-43.57664	1837.3
-19.33842	-43.56236	1631.2
-19.34676	-43.59091	1603.2
-19.34624	-43.63333	1752.8
-19.26542	-43.58988	1689.5
-19.22792	-43.57647	1827.4
-18.8644	-43.68036	1555.4
-18.66534	-43.59834	1459.7
-18.33728	-43.78377	1448.0
-18.28878	-43.70257	1503.8
-18.16396	-43.76824	1263.8
-18.16673	-43.97069	1625.6
-18.08868	-43.83921	1311.6
-18.08868	-43.83921	1311.6
-18.08868	-43.83921	1311.6
-18.08868	-43.83921	1311.6
-18.0045	-43.73173	1228.9
-18.0045	-43.73173	1228.9
-18.0045	-43.73173	1228.9
-18.0045	-43.73173	1228.9
-18.01949	-43.73672	1275.7
-18.01949	-43.73672	1275.7
-18.01949	-43.73672	1275.7
47.65813	-124.24321	3451.5
47.65813	-124.24321	3451.5
47.73023	-124.03793	3718.8
47.73023	-124.03793	3718.8
47.68738	-124.24185	3639.2
47.73991	-124.04569	3838.8
47.73991	-124.04569	3838.8
-23.51765	134.39814	306.0
-23.52418	134.39206	306.0
-23.56659	134.43311	287.5
-31.57366	138.55224	357.1
-31.55706	138.57558	375.5
-31.54511	138.59012	377.6
44.46527	-123.96737	2662.2
44.46527	-123.96737	2662.2
44.49618	-123.92243	2889.3
44.49618	-123.92243	2889.3
44.49618	-123.92243	2889.3
44.4278	-124.00863	2459.5
44.53699	-123.85226	2903.6
44.52366	-123.86725	2981.7
44.50867	-123.8592	2949.1
44.51898	-123.81811	2719.5
44.51557	-123.81781	2759.5
44.51389	-123.82137	2759.5
44.50752	-123.85392	2949.1
44.50678	-123.8592	2952.1
-23.31791	16.44945	242.7
-23.31791	16.44945	242.7
-23.24754	16.30013	301.8
-23.24754	16.30013	301.8
-23.30325	15.77343	101.2
-23.30325	15.77343	101.2
-21.79554	15.63813	171.6
-21.79554	15.63813	171.6
-21.91501	15.57146	157.6
-21.91501	15.57146	157.6
-22.08572	14.26855	26.3
-22.08572	14.26855	26.3
-21.1663	13.66738	24.1
-21.1663	13.66738	24.1
34.41014	-106.85346	239.0
34.41014	-106.85346	239.0
35.06081	-107.34421	243.1
35.06081	-107.34421	243.1
35.35518	-108.01138	248.7
35.35518	-108.01138	248.7
35.35008	-108.00998	248.7
35.35008	-108.00998	248.7
35.34202	-108.21368	343.0
35.34202	-108.21368	343.0
35.03377	-106.94241	246.4
35.03377	-106.94241	246.4
34.54489	-106.88416	237.6
34.54489	-106.88416	237.6
35.33575	-107.03483	285.8
35.33575	-107.03483	285.8
35.34782	-107.04343	287.2
35.34782	-107.04343	287.2
35.57093	-107.16775	294.8
35.57093	-107.16775	294.8
35.59865	-107.17958	288.4
35.59865	-107.17958	288.4
35.92469	-106.98579	327.7
35.92469	-106.98579	327.7
35.94978	-107.00743	328.6
35.94978	-107.00743	328.6
35.95611	-106.99365	328.6
35.95611	-106.99365	328.6
35.59328	-107.19179	297.7
35.59328	-107.19179	297.7
35.64218	-107.24086	287.7
35.64218	-107.24086	287.7
35.62675	-107.24049	291.4
35.62675	-107.24049	291.4
34.5754	-106.89044	238.7
34.5754	-106.89044	238.7
35.81008	-107.25478	291.4
35.81008	-107.25478	291.4
35.82444	-107.25838	288.4
35.82444	-107.25838	288.4
35.81992	-107.27065	288.9
35.81992	-107.27065	288.9
35.65668	-107.39182	282.9
35.65668	-107.39182	282.9
35.65468	-107.39195	282.9
35.65468	-107.39195	282.9
35.58833	-107.48581	286.5
35.58833	-107.48581	286.5
35.57722	-107.52078	277.8
35.57722	-107.52078	277.8
35.57998	-107.52147	277.8
35.57998	-107.52147	277.8
34.96245	-107.22091	235.0
34.96245	-107.22091	235.0
35.34014	-107.79323	259.6
35.34014	-107.79323	259.6
34.58386	-106.88538	238.9
34.58386	-106.88538	238.9
35.33753	-107.7948	259.6
35.33753	-107.7948	259.6
35.33583	-107.7962	259.6
35.33583	-107.7962	259.6
35.43372	-108.04236	269.4
35.43372	-108.04236	269.4
34.86933	-107.02173	236.8
34.86933	-107.02173	236.8
34.88734	-107.03266	236.9
34.88734	-107.03266	236.9
34.89198	-107.02811	235.9
34.89198	-107.02811	235.9
35.03891	-107.33867	236.9
35.03891	-107.33867	236.9
35.09312	-107.32291	250.7
35.09312	-107.32291	250.7
-23.67253	16.69764	221.4
-23.47655	16.05334	173.5
-23.81998	16.5759	190.1
-23.80406	16.6058	185.7
-23.97167	16.08907	236.7
-23.95166	16.22755	226.1
-23.97234	16.27657	208.8
-23.94419	16.30174	212.4
-23.94903	16.20174	235.6
-23.92833	16.16251	265.4
-23.95663	16.15753	247.9
-23.93657	16.21166	234.1
-23.9371	16.1765	251.7
-21.45483	15.07483	142.3
-21.28931	15.2369	183.2
-21.34246	15.20161	170.7
-21.34842	15.40615	200.0
-21.40999	15.63915	229.3
-21.30409	16.2167	342.1
-21.30587	16.2159	341.8
-21.16648	16.34845	356.2
-21.17315	16.40248	349.2
-22.51862	15.8578	123.7
-22.38905	15.83541	120.9
-22.35228	16.1435	165.8
-22.25659	16.43664	232.2
-22.26342	16.42959	232.0
-22.15393	16.57658	267.8
-22.2376	17.02323	354.8
-22.08457	16.88065	290.8
-22.03824	16.92149	293.4
-22.03848	16.92234	293.4
-21.84003	17.26162	312.7
-21.84837	17.29471	310.7
-22.68167	14.53056	19.8
-22.00842	15.58822	165.2
-23.72751	16.09665	305.4
-23.68418	16.18262	316.3
-23.58672	16.04563	212.6
-33.5212	23.6856	482.4
-33.4535	23.1447	276.5
-33.4404	23.0969	307.4
-33.9734	23.4001	875.5
-33.9767	23.3973	869.7
-33.9307	24.26133	788.3
-33.6736	24.6241	415.6
-33.7469	24.6076	459.9
34.12368	-116.9905	900.0
34.12622	-116.99135	901.5
34.12622	-116.99135	901.5
34.12537	-116.99215	902.4
34.1137	-116.9855	896.4
34.11454	-116.98715	896.4
34.11287	-116.98966	896.4
34.13037	-116.96218	893.9
34.13037	-116.96218	893.9
34.13037	-116.96218	893.9
34.13037	-116.96218	893.9
34.11952	-116.97718	902.5
34.13205	-116.96134	893.9
34.08405	-116.96682	906.5
34.21208	-117.01543	780.4
34.17029	-117.0438	866.2
34.19656	-116.93515	683.5
34.19386	-116.92866	663.8
34.39399	-117.05448	356.9
34.39667	-117.07562	372.6
34.27675	-117.03249	607.9
34.28416	-117.05603	627.9
34.27945	-117.04385	633.9
34.40275	-117.06262	331.2
34.08269	-116.93847	910.5
34.37578	-117.09023	439.2
34.04966	-116.92797	871.1
34.05304	-116.94011	893.9
34.08674	-116.95548	912.1
34.09618	-116.98382	891.5
34.18647	-116.98056	779.2
34.1831	-116.97975	799.3
34.18579	-116.95137	742.3
34.16019	-116.96273	823.9
34.09414	-116.94008	882.3
-24.80473	-65.61118	1181.7
-27.32103	-65.91345	1705.3
-23.90809	-64.80952	926.5
-23.76552	-64.84938	1145.2
-27.42824	-65.99133	1178.4
-24.50331	-65.86343	715.0
-24.52541	-65.87262	716.7
-24.55373	-65.86572	734.4
-24.72531	-65.76087	744.4
-24.72596	-65.75736	726.7
-24.83669	-65.73223	883.3
-24.61274	-65.38383	1280.4
-25.27822	-65.24812	651.5
-25.87824	-65.91233	314.7
-26.61583	-66.04359	395.8
-24.72587	-65.60453	1280.8
-25.5224	-64.88202	784.2
-26.58011	-66.00476	350.1
-25.43363	-66.30472	502.0
-22.80907	-65.22042	1163.3
-24.93762	-66.13926	512.8
-22.92709	-65.30128	1154.7
-25.45188	-66.31863	540.0
-25.43253	-65.51605	585.5
-23.65394	-65.78617	697.5
-25.79005	-65.96583	321.0
-25.82893	-65.96109	340.7
-24.02774	-65.43217	1289.3
-23.94375	-65.48663	1260.8
-23.37341	-65.36283	783.7
-23.719	-65.4574	810.3
-27.09816	-65.54759	1699.4
-27.02506	-65.41474	1409.6
-25.01633	-66.09462	584.3
-26.21996	-65.25806	718.3
-25.15674	-65.70149	720.8
-25.16442	-65.64758	760.7
-22.97377	-65.35432	966.6
-26.57677	-65.96445	462.5
-24.71275	-65.4254	1045.1
-24.68872	-65.39224	1032.3
18.15553	-65.95767	2084.9
18.15553	-65.95767	2084.9
18.15553	-65.95767	2084.9
18.15553	-65.95767	2084.9
18.15553	-65.95767	2084.9
18.15553	-65.95767	2084.9
18.15553	-65.95767	2084.9
47.3421	8.94501	1851.7
47.33541	8.96793	1961.6
47.34621	9.07705	1586.3
47.33042	9.02793	2008.5
47.30045	9.08052	1927.9
47.34622	8.9304	1837.6
47.39291	9.07212	1440.4
47.37624	9.03932	1562.6
47.34796	8.9996	1895.0
47.40704	9.06377	1432.6
47.3104	8.96876	2100.4
47.28448	8.91707	1896.0
47.41039	8.86213	1381.6
47.3871	8.9421	1715.4
47.37402	9.08208	1496.3
47.34121	8.94376	1884.3
47.31127	8.96042	2051.7
-41.61424	172.79424	1299.5
-41.63332	172.78824	1347.6
-41.39004	172.80585	1330.5
-41.34919	172.75255	1432.8
-41.32504	172.82506	1319.4
-41.2675	172.8325	1459.3
-41.28168	172.76581	1595.2
-41.16086	172.91829	1463.7
38.45767	28.04403	577.2
38.28946	28.16305	783.7
38.27808	28.07027	819.9
38.42121	28.20746	592.4
38.41845	28.23937	565.6
38.42857	28.16119	581.7
38.30093	28.17047	770.1
38.29912	28.08292	858.8
38.30804	28.16852	770.1
37.75996	128.6926	2475.2
37.76003	128.69498	2475.2
37.74334	128.70667	2467.8
37.72512	128.72584	2426.9
37.71827	128.72167	2361.4
37.74749	128.70751	2467.8
37.75581	128.69332	2481.4
-32.83545	-70.53941	392.5
-34.20484	-70.5286	942.7
-31.65722	-71.22192	355.7
-31.66896	-71.29419	336.0
-31.61106	-71.39544	420.9
-31.6897	-71.26838	307.5
-29.84735	-70.4917	294.7
-29.84735	-70.4917	294.7
-28.93686	-70.26229	199.9
-28.70154	-70.5524	94.5
-28.59869	-70.72757	58.6
-28.79922	-70.45792	128.5
-30.30972	-70.73058	216.3
-31.59903	-71.11064	398.2
-35.18438	-71.11835	1612.6
-33.57857	-70.43986	623.0
-35.73049	-71.01908	1797.8
-27.20029	-69.91953	79.5
-34.99066	-70.85978	1477.5
-34.6764	-70.87038	1132.8
-37.67361	-72.00989	2060.0
-37.58443	-72.14927	2272.1
-16.16584	-73.6308	48.1
-12.96085	-76.14334	184.1
-12.96085	-76.14334	184.1
-13.12497	-76.36088	35.9
-13.0275	-76.19251	117.7
-12.7766	-75.9242	657.3
-12.8308	-75.92086	584.2
-17.85005	-70.12088	105.2
-19.17917	-70.1533	37.2
-14.51747	-75.21006	75.5
-14.51747	-75.21006	75.5
-15.89084	-73.11664	107.3
-16.18748	-73.15504	53.9
-16.34757	-73.13584	54.1
-15.93168	-73.11843	80.8
-13.73581	-75.9308	53.3
-25.02449	31.4954	626.9
-25.23543	31.26701	734.3
-23.04626	31.22879	485.2
-23.04628	31.23047	485.2
-23.04383	31.23636	484.0
-23.043	31.243	482.6
-25.0196	31.49292	626.9
-25.03492	31.50333	632.3
-25.02958	31.50293	629.1
-25.21203	31.28207	753.8
-25.222	31.272	749.3
-25.21833	31.27417	749.3
-20.73506	-43.65205	1505.8
-20.75621	-43.67146	1521.1
-20.74755	-43.7266	1644.6
-20.80658	-43.70184	1571.5
-20.81942	-43.73451	1670.1
-20.92872	-42.92499	1625.2
-20.85431	-42.8746	1415.9
-20.86098	-42.7753	1457.1
-20.87967	-42.68413	1569.0
-20.86611	-42.63681	1580.8
-20.95303	-42.89293	1409.1
-20.90244	-42.83644	1327.4
-20.91108	-42.77537	1285.1
-20.92529	-42.72135	1367.3
-20.93107	-42.66263	1501.8
-20.89512	-42.65354	1590.1
-20.71825	-43.71667	1623.0
-20.73502	-43.7803	1642.9
-20.82749	-43.77776	1635.1
46.62042	7.68035	1394.2
46.61137	7.66371	1484.2
46.60796	7.65284	1470.9
46.59543	7.63789	1629.5
46.60875	7.56027	1583.7
46.63295	7.56454	1419.8
46.58955	7.55382	1778.1
29.5825	34.93762	21.4
29.5825	34.93762	21.4
29.5825	34.93762	21.4
29.5825	34.93762	21.4
29.5825	34.93762	21.4
29.5825	34.93762	21.4
29.5825	34.93762	21.4
29.5825	34.93762	21.4
29.58417	34.94004	21.7
29.58417	34.94004	21.7
29.58417	34.94004	21.7
29.58417	34.94004	21.7
29.58417	34.94004	21.7
29.58417	34.94004	21.7
29.58835	34.94411	21.6
29.58835	34.94411	21.6
29.58835	34.94411	21.6
29.58835	34.94411	21.6
29.58835	34.94411	21.6
29.58835	34.94411	21.6
29.58835	34.94411	21.6
29.5875	34.94344	21.6
29.5875	34.94344	21.6
35.69852	-107.10205	297.5
35.69852	-107.10205	297.5
35.70372	-107.1067	300.3
35.70372	-107.1067	300.3
35.70372	-107.1067	300.3
35.70372	-107.1067	300.3
35.70372	-107.1067	300.3
35.70372	-107.1067	300.3
35.66904	-107.09069	290.8
35.66904	-107.09069	290.8
35.69238	-107.10069	297.5
35.69238	-107.10069	297.5
33.07646	-114.57217	95.4
33.07646	-114.57217	95.4
33.0762	-114.57155	95.4
33.0762	-114.57155	95.4
33.0762	-114.57155	95.4
33.0762	-114.57155	95.4
33.0762	-114.57155	95.4
33.0762	-114.57155	95.4
33.07716	-114.56967	95.4
33.07716	-114.56967	95.4
33.07716	-114.56967	95.4
33.07716	-114.56967	95.4
33.07716	-114.56967	95.4
33.07716	-114.56967	95.4
33.08613	-114.55827	97.1
33.08613	-114.55827	97.1
33.08613	-114.55827	97.1
33.08613	-114.55827	97.1
33.08613	-114.55827	97.1
33.08613	-114.55827	97.1
33.08236	-114.53475	95.2
33.08236	-114.53475	95.2
33.08236	-114.53475	95.2
33.10745	-114.52398	95.6
33.11687	-114.50518	97.2
33.14574	-114.49885	100.6
33.15467	-114.51562	101.8
33.15467	-114.51562	101.8
33.15467	-114.51562	101.8
33.15467	-114.51562	101.8
33.15467	-114.51562	101.8
33.15467	-114.51562	101.8
33.15467	-114.51562	101.8
33.15467	-114.51562	101.8
33.16337	-114.52175	103.1
33.17685	-114.51715	104.3
33.16973	-114.52036	103.9
33.16897	-114.51402	103.3
33.2069	-114.51931	106.2
33.04012	-114.5225	90.0
33.04012	-114.5225	90.0
33.04012	-114.5225	90.0
33.04012	-114.5225	90.0
33.04012	-114.5225	90.0
33.04012	-114.5225	90.0
33.04012	-114.5225	90.0
33.04012	-114.5225	90.0
33.04012	-114.5225	90.0
33.04012	-114.5225	90.0
33.04012	-114.5225	90.0
33.04012	-114.5225	90.0
33.09846	-114.53388	96.5
33.0885	-114.53118	94.7
33.0885	-114.53118	94.7
33.0885	-114.53118	94.7
33.0885	-114.53118	94.7
33.08853	-114.52385	94.3
-23.48471	16.23149	264.9
-23.46965	16.31317	245.5
-23.34297	16.41989	242.9
-23.32547	16.34492	285.3
-23.47849	16.08948	197.6
-23.48091	16.09039	197.6
-23.48299	16.24546	267.9
-23.47707	16.27804	263.3
-23.36576	16.45922	236.1
-23.38714	16.43485	236.2
-23.35705	16.43358	239.8
-17.56613	48.26556	1185.8
-17.62849	48.2039	1167.5
-18.94502	46.82331	1528.0
-19.00395	47.12583	1498.5
-18.94712	47.52897	1392.1
-17.54869	48.20859	1233.4
-17.55034	48.2077	1231.0
-19.89298	146.52286	668.4
-19.73289	146.42869	762.8
-19.90301	146.48543	683.7
-19.92299	146.48037	680.5
-19.9796	146.44958	669.5
-19.98538	146.42871	669.9
-19.99719	146.43705	666.8
-20.26541	146.86289	610.1
-19.89284	147.22791	813.9
-20.5303	147.55788	663.9
-21.52954	147.04953	587.1
-19.8891	146.52344	672.1
-20.99955	146.42219	606.9
-21.53376	146.86036	620.6
-21.23621	146.92959	616.2
-19.91365	146.49531	674.3
-19.91788	146.49796	671.0
-19.72045	146.4287	766.2
-19.92296	146.48467	675.7
-19.64958	146.49531	814.3
-19.9014	146.49032	683.7
-19.63538	146.45458	794.3
44.11521	11.54188	1071.3
37.94346	15.75973	669.1
37.94809	15.96238	606.6
37.94809	15.96238	606.6
38.00433	16.08381	751.8
44.10919	11.53713	1080.8
44.22117	11.62148	826.2
44.22117	11.62148	826.2
44.06473	11.5978	1059.1
44.17019	11.68665	825.9
43.98145	11.68944	1208.7
44.11846	11.8843	781.4
37.96745	15.38072	755.1
38.00251	15.406	792.1
44.11596	11.541	1080.8
37.94272	15.75911	669.1
37.94779	15.96241	606.6
37.94779	15.96241	606.6
38.00622	16.0841	751.8
39.11363	16.50501	1385.3
39.02695	16.56411	1237.7
39.02192	16.61909	1153.6
39.02365	16.63501	1155.9
39.0229	16.64331	1163.0
39.022	16.73078	1257.1
38.99031	16.77743	1024.8
44.10924	11.53763	1080.8
39.14194	16.61331	1486.1
39.22444	16.85332	873.1
39.38691	16.61828	1292.9
39.30689	16.73914	1119.6
39.24785	16.83993	926.0
39.50198	16.73833	856.3
39.43609	16.77161	957.8
39.43609	16.77161	957.8
39.46696	16.68662	879.6
39.47192	16.49241	1103.6
39.45021	16.57992	1094.4
44.21264	11.6202	829.7
44.21264	11.6202	829.7
39.45195	16.57999	1094.4
39.46779	16.67153	905.2
39.5045	16.51912	950.8
44.39269	11.25766	730.8
44.38183	11.2476	743.1
44.3843	11.24266	738.1
44.08514	11.04509	1183.7
44.10432	10.99932	1188.8
44.2735	11.19601	807.0
44.16345	10.97598	969.3
44.06433	11.59847	1059.1
44.17013	11.68677	825.9
43.97841	11.68355	1208.7
44.11937	11.88509	781.4
38.00277	15.40662	792.1
37.96702	15.38161	755.1
38.99543	-123.65542	1317.4
38.7412	-123.4532	1276.1
38.85875	-123.55962	1337.8
38.59961	-123.28627	1336.6
38.60296	-123.28622	1342.5
38.88875	-123.67293	1272.4
38.79128	-123.50292	1316.9
38.75293	-123.46791	1284.8
38.47108	-123.15285	1207.1
38.86877	-123.65214	1241.2
38.59956	-123.28883	1336.6
38.70286	-123.41221	1268.6
44.79388	5.97316	1194.2
44.78387	6.06358	1294.5
45.05452	5.84654	1459.9
45.01371	6.0621	1593.4
45.03846	6.20755	1512.6
44.98594	6.48277	1145.6
44.89128	6.44597	1374.7
44.88177	6.44333	1462.3
44.87107	6.48574	1014.3
44.94146	5.86196	1701.2
44.89078	5.89747	1475.7
44.88087	5.98907	1694.8
44.91589	6.25752	1883.5
44.93437	6.25751	1636.5
45.10858	-112.40606	389.1
45.09315	-112.38351	397.8
45.05626	-112.30409	433.8
45.05142	-112.29089	393.2
45.06815	-112.32551	418.1
45.08698	-112.36322	389.7
45.07918	-112.359	418.3
45.07076	-112.34672	442.9
45.08432	-112.34603	373.5
45.07588	-112.33576	400.6
38.37642	-118.58635	155.1
38.40202	-118.60041	151.5
38.42147	-118.62012	147.8
38.33308	-118.64897	200.3
38.32505	-118.62664	186.4
38.3207	-118.6121	170.9
38.66207	-118.76774	140.4
38.5809	-118.71743	147.9
38.34439	-118.59914	161.6
38.2261	-118.6504	217.0
38.35741	-118.58979	157.5
38.51667	-118.70046	147.7
38.51614	-118.685	138.5
38.3886	-118.63866	178.9
23.78483	120.6299	2697.3
23.82235	120.82666	3113.0
23.7865	120.99833	3603.3
23.7865	120.99833	3603.3
23.7865	120.92996	3250.6
24.32647	121.71914	4528.2
23.13899	121.11071	2761.4
23.14071	121.12178	2751.9
23.13821	121.12582	2772.7
23.13821	121.12582	2772.7
23.13899	121.11071	2761.4
23.13085	121.11835	2769.6
23.21065	120.80416	3686.9
23.10649	120.69747	3257.7
24.18236	121.49499	2579.0
24.17986	121.49753	2579.0
24.18069	121.49417	2579.0
24.16233	121.61251	3171.7
22.89982	121.07998	2727.9
22.89982	121.07998	2727.9
22.8665	121.04082	2726.1
23.96643	121.45995	2731.0
23.96814	121.49005	2661.7
23.96814	121.49005	2661.7
24.159	120.85002	2901.9
24.31818	121.29085	2851.5
24.31818	121.29085	2851.5
24.2915	121.26172	2673.6
24.2915	121.26172	2673.6
23.98904	120.79997	2747.0
24.04823	120.86334	2741.0
24.04823	120.85998	2741.0
24.02572	120.84832	2713.4
24.07906	120.98087	2908.5
23.98482	121.0133	3008.8
34.36501	-117.99288	597.1
34.38187	-118.02883	583.8
34.30947	-118.10314	573.0
34.36181	-117.90161	600.5
34.36023	-117.90535	600.5
34.30813	-118.16328	514.0
34.32154	-117.96604	586.4
34.30505	-117.98089	589.1
34.27976	-118.021	586.9
34.27892	-118.02757	590.9
34.35363	-118.04729	591.9
34.34192	-118.04903	588.9
34.20903	-118.08305	593.7
34.21916	-118.08412	594.7
34.21993	-118.08507	594.7
34.33756	-118.01042	591.4
34.34068	-118.01046	591.4
34.3783	-117.98927	580.6
34.36658	-117.99196	597.1
34.36582	-117.98913	597.3
34.33139	-117.7894	654.3
34.27298	-117.88938	555.5
34.27219	-117.89125	555.5
34.24446	-117.9492	582.9
34.25362	-117.97466	578.0
34.28439	-118.0267	586.1
34.3204	-117.79963	651.2
34.32351	-117.80154	640.5
34.30601	-117.73088	686.2
34.306	-117.73276	686.2
34.29737	-117.74208	700.4
34.3027	-117.76281	698.5
34.16457	-117.63676	650.9
34.16457	-117.63676	650.9
34.3603	-117.99659	597.1
34.36187	-117.99566	597.1
34.23232	-117.79129	614.1
34.24158	-117.80546	594.6
34.30585	-118.15667	524.7
34.28208	-118.19581	496.9
34.2966	-117.7402	699.6
34.24187	-117.76132	647.5
34.29737	-117.74208	700.4
34.30629	-118.10968	580.0
34.31162	-118.12385	563.0
34.27893	-118.02663	590.9
34.33037	-118.12034	569.7
34.32832	-118.25099	477.0
34.29891	-118.14811	538.0
34.30254	-118.25531	451.8
33.9648	77.78512	393.9
33.99119	77.80262	395.8
34.03257	77.80201	449.9
34.17079	77.60361	410.2
34.18676	77.62247	443.8
34.23847	77.61545	523.7
34.18375	77.45959	419.0
34.18808	77.46816	412.3
34.22522	77.49009	610.4
34.01109	77.7259	377.4
34.0347	77.76001	423.3
34.03636	77.76004	423.3
-25.89464	27.80071	678.9
-25.89603	27.80964	682.0
-25.87508	27.78982	663.8
-25.87515	27.77724	661.7
-25.83835	27.78535	623.4
-25.9333	27.9046	630.5
-25.9333	27.9046	630.5
46.61254	15.13837	1086.6
46.61254	15.13837	1086.6
47.15086	14.77664	758.6
47.22084	14.87197	725.1
47.22084	14.87197	725.1
47.28503	14.6792	1323.8
47.38207	13.93741	1199.5
47.27423	14.65709	1242.6
46.82173	15.18418	992.5
46.83824	15.17234	981.3
46.93746	14.8216	751.0
46.66338	14.94671	939.6
47.35914	15.37076	817.1
47.35421	13.66413	1341.3
47.00334	15.7492	846.0
46.52901	15.43414	1204.0
46.52901	15.43414	1204.0
46.56	15.425	1126.2
47.48751	15.73161	936.7
47.4775	14.34664	1325.2
47.335	14.03835	1136.3
47.28331	14.87079	882.7
47.46409	15.50577	884.6
46.90338	15.59176	904.7
47.48254	15.24497	1131.5
47.44501	14.51636	1219.8
47.3567	13.698	1369.5
47.564	15.50084	960.2
